datetime,AirTemp,pres,rain,rh,wd,ws,Global_Solar_Flux,Diffuse_Solar_Flux,Direct_Solar_Flux,Downwelling_IR_Flux,SAA,SZA,PAC,TGBT [kW],kw_heater_corridor1_zone1,kw_heaters_corridor_zone2,kw_heaters_toilets_zone2,kw_heatingcoolingtotal_zone1,kw_heatingcoolingtotal_zone2,kw_lights_zone1,kw_lights_zone2,kw_total_zone1,kw_total_zone2,kw_ventilation_zone1,kw_ventilation_zone2,kw_water_heater_zone2,plugs_zone2
2023-07-11 22:00:00+00:00,21.585,991.803,0.0,70.529,337.766,1.629,-0.755,-0.92,-0.437,377.141,153.863,90.0,61.18511111111112,4.694,-0.051,-0.005,-0.005,-0.219,-0.108,-0.003,-0.092,0.881,0.719,-0.355,0.025,-0.001,-0.515
2023-07-11 23:00:00+00:00,20.697,991.973,0.0,74.327,243.94,0.885,-0.942,-1.158,-0.627,352.182,167.981,90.0,91.77766666666668,4.874,-0.051,-0.005,-0.005,-0.218,-0.108,-0.004,-0.029,0.88,0.656,-0.355,0.026,-0.001,-0.516
2023-07-12 00:00:00+00:00,19.773,992.329,0.0,77.795,306.738,1.629,-0.777,-0.969,-0.434,360.293,-177.36,90.0,122.37022222222224,5.817,-0.051,-0.005,-0.005,-1.435,-0.108,-0.004,-0.043,2.097,0.721,-0.358,-0.026,-0.0,-0.516
2023-07-12 01:00:00+00:00,18.685,992.597,0.0,82.87,265.886,2.151,-0.711,-0.909,-0.404,367.595,-162.823,90.0,152.9627777777778,5.26,-0.051,-0.005,-0.005,-0.799,-0.108,-0.003,-0.019,1.415,0.698,-0.357,-0.026,-0.001,-0.516
2023-07-12 02:00:00+00:00,17.992,992.868,0.0,79.643,311.223,3.738,-0.153,-0.262,-0.078,394.747,-149.016,90.0,183.55533333333332,4.754,-0.05,-0.005,-0.005,-0.343,-0.107,-0.004,-0.12,0.959,0.798,-0.353,-0.026,-0.001,-0.516
2023-07-12 03:00:00+00:00,17.258,993.221,0.0,79.621,309.147,4.611,-0.291,-0.425,-0.142,379.967,-136.259,90.0,214.14788888888893,6.824,-0.051,-0.005,-0.005,-1.067,-0.108,-0.004,-0.019,0.0,0.0,-0.358,-0.026,-0.001,-0.518
2023-07-12 04:00:00+00:00,16.715,993.684,0.0,74.641,303.662,2.901,5.685,5.484,-0.306,353.819,-124.54,89.719,244.74044444444448,5.211,-0.051,-0.005,-0.005,-0.187,-0.108,-0.252,-0.148,0.0,0.0,-0.357,-0.026,-0.001,-0.517
2023-07-12 05:00:00+00:00,16.248,994.169,0.0,77.269,287.941,3.404,35.875,35.539,0.167,361.49,-113.605,81.313,275.333,4.952,-0.051,-0.005,-0.005,-0.219,-0.109,-0.003,-0.019,0.0,0.0,-0.359,-0.026,-0.001,-0.518
2023-07-12 06:00:00+00:00,16.295,994.692,0.0,73.747,302.802,3.954,252.327,104.259,469.261,318.035,-103.041,71.936,1546.667,20.806,-0.051,-0.005,-0.005,-1.465,-4.242,-0.279,-0.237,0.0,0.0,-0.576,-0.026,-0.001,-0.514
2023-07-12 07:00:00+00:00,16.987,995.135,0.0,68.449,289.83,2.808,394.577,106.953,613.043,311.397,-92.297,62.148,3882.333,19.347,-0.05,-0.005,-0.005,-4.807,-1.031,-1.558,-0.836,7.9,2.346,-0.355,-0.025,-0.001,-0.546
2023-07-12 08:00:00+00:00,18.155,995.3,0.0,61.089,299.394,4.253,562.847,213.969,568.261,329.266,-80.596,52.292,9302.667,17.014,-0.05,-0.005,-0.005,-1.376,-1.225,-1.178,-1.197,3.725,3.117,-0.35,-0.025,-0.001,-0.841
2023-07-12 09:00:00+00:00,19.171,995.69,0.0,55.13,291.275,3.162,721.031,228.373,667.273,326.877,-66.741,42.811,8410.333,16.54,-0.05,-0.005,-0.005,-1.056,-0.845,-1.569,-1.239,4.224,2.865,-0.348,-0.025,-0.0,-0.894
2023-07-12 10:00:00+00:00,19.467,995.865,0.0,50.852,299.179,4.045,517.447,330.458,216.196,342.65,-48.818,34.439,7048.0,15.733,-0.05,-0.005,-0.005,-1.153,-0.565,-1.579,-0.793,4.205,2.197,-0.353,-0.025,-0.0,-0.917
2023-07-12 11:00:00+00:00,20.323,995.601,0.0,47.617,299.424,3.563,605.543,411.475,208.705,358.112,-24.504,28.5,10383.333,13.983,-0.05,-0.005,-0.005,-0.673,-1.016,-0.996,-1.207,3.027,2.971,-0.348,-0.025,-0.0,-0.83
2023-07-12 12:00:00+00:00,21.299,995.528,0.0,44.437,290.547,3.519,790.593,421.527,403.491,351.764,5.494,26.85,8769.0,18.371,-0.051,-0.005,-0.005,-0.78,-1.002,-1.525,-1.296,3.756,3.024,-0.351,-0.026,-0.0,-0.853
2023-07-12 13:00:00+00:00,22.271,995.353,0.0,39.818,302.57,2.788,960.885,277.195,785.313,345.515,33.987,30.236,11139.667,19.129,-0.051,-0.005,-0.005,-1.641,-1.269,-1.889,-1.111,5.339,3.174,-0.347,-0.025,-0.0,-0.935
2023-07-12 14:00:00+00:00,23.13,995.275,0.0,36.221,307.733,3.057,714.749,265.445,555.044,339.271,55.803,37.25,10968.0,19.224,-0.051,-0.005,-0.005,-1.913,-0.493,-1.888,-1.056,5.32,2.198,-0.344,-0.025,-0.0,-0.723
2023-07-12 15:00:00+00:00,23.44,995.341,0.0,36.069,272.874,3.515,697.206,286.113,585.483,341.885,71.994,46.138,8415.333,15.555,-0.051,-0.005,-0.005,-1.376,-0.186,-1.257,-0.929,3.921,1.727,-0.348,-0.026,-0.0,-0.626
2023-07-12 16:00:00+00:00,23.434,995.229,0.0,35.149,300.458,3.085,320.734,231.355,153.718,349.925,84.898,55.823,3159.0,14.305,-0.052,-0.005,-0.005,-1.97,-0.655,-1.335,-0.866,4.402,2.053,-0.349,-0.026,-0.0,-0.573
2023-07-12 17:00:00+00:00,23.676,995.013,0.0,33.615,263.513,3.682,367.857,130.272,573.613,334.273,96.144,65.707,4346.667,9.563,-0.052,-0.005,-0.005,-0.197,-1.244,-0.689,-0.443,1.669,2.094,-0.354,-0.026,-0.0,-0.399
2023-07-12 18:00:00+00:00,23.401,994.929,0.0,35.265,274.716,3.348,135.404,69.941,248.607,332.171,106.745,75.395,1234.0,6.258,-0.052,-0.005,-0.005,-0.221,-0.231,-0.242,-0.063,1.191,0.75,-0.354,-0.026,-0.0,-0.35
2023-07-12 19:00:00+00:00,22.253,995.403,0.0,38.691,298.369,3.758,35.691,31.566,13.949,358.834,117.383,84.559,220.333,6.024,-0.052,-0.005,-0.005,-0.22,-0.518,-0.263,-0.211,1.187,1.118,-0.35,0.026,-0.0,-0.345
2023-07-12 20:00:00+00:00,20.447,996.111,0.0,46.198,314.37,1.737,-0.054,-0.349,-0.726,324.571,128.558,90.0,0.0,5.427,-0.051,-0.005,-0.005,-0.221,-0.246,-0.34,-0.034,1.271,0.679,-0.352,0.026,-0.0,-0.345
2023-07-12 21:00:00+00:00,19.015,996.745,0.0,55.247,343.347,2.715,-1.201,-1.453,-0.563,321.815,140.632,90.0,0.0,5.216,-0.051,-0.005,-0.005,-0.22,-0.382,-0.2,-0.055,1.128,0.831,-0.355,0.026,-0.0,-0.345
2023-07-12 22:00:00+00:00,18.603,996.985,0.0,57.21,334.028,1.787,-1.219,-1.493,-0.817,320.217,153.788,90.0,0.0,5.495,-0.05,-0.005,-0.005,-0.217,-0.824,-0.2,-0.093,1.36,1.305,-0.579,0.025,-0.0,-0.345
2023-07-12 23:00:00+00:00,17.805,997.234,0.0,59.266,336.297,1.786,-1.183,-1.491,-0.812,318.039,167.929,90.0,0.0,5.895,-0.05,-0.005,-0.005,-0.218,-0.321,-0.2,-0.138,1.49,0.898,-0.706,0.026,-0.0,-0.391
2023-07-13 00:00:00+00:00,16.631,997.431,0.0,64.21,340.329,2.123,-0.66,-0.878,-0.393,357.175,-177.387,90.0,0.0,5.158,-0.05,-0.005,-0.005,-0.217,-0.321,-0.2,-0.088,1.412,0.916,-0.577,-0.025,-0.0,-0.372
2023-07-13 01:00:00+00:00,17.048,997.737,0.0,62.422,307.145,2.598,-0.44,-0.56,-0.162,373.721,-162.822,90.0,0.0,5.445,-0.051,-0.005,-0.005,-0.219,-0.285,-0.2,-0.019,1.411,0.807,-0.574,-0.025,-0.0,-0.375
2023-07-13 02:00:00+00:00,16.406,997.955,0.0,62.095,312.379,3.999,-0.397,-0.523,-0.16,371.851,-148.992,90.0,0.0,5.077,-0.05,-0.005,-0.005,-0.218,-0.313,-0.2,-0.098,1.408,0.919,-0.571,-0.025,-0.0,-0.373
2023-07-13 03:00:00+00:00,16.187,997.944,0.0,61.867,302.422,2.533,-0.394,-0.513,-0.16,371.153,-136.215,90.0,0.0,5.818,-0.05,-0.005,-0.005,-0.217,-0.278,-0.2,-0.132,1.455,0.92,-0.573,-0.025,-0.0,-0.373
2023-07-13 04:00:00+00:00,16.012,998.247,0.0,65.154,293.747,1.917,1.952,1.809,-0.16,366.835,-124.482,89.783,0.0,5.449,-0.051,-0.005,-0.005,-0.219,-0.274,-0.352,-0.324,1.606,1.117,-0.57,-0.025,-0.0,-0.373
2023-07-13 05:00:00+00:00,15.905,998.492,0.0,69.033,285.995,2.414,40.068,39.049,4.135,341.106,-113.534,81.439,332.667,6.481,-0.051,-0.005,-0.005,-0.22,-0.275,-0.314,-0.019,1.545,0.796,-0.583,-0.026,-0.0,-0.374
2023-07-13 06:00:00+00:00,16.215,998.886,0.0,69.188,289.784,2.394,130.421,114.691,50.596,361.821,-102.961,72.058,1583.0,14.126,-0.051,-0.005,-0.005,-1.356,-1.338,-0.691,-0.231,3.222,2.018,-0.577,-0.025,-0.0,-0.372
2023-07-13 07:00:00+00:00,17.328,999.167,0.0,69.327,282.071,3.969,407.848,135.215,585.351,316.119,-92.207,62.268,4558.0,13.676,-0.051,-0.005,-0.005,-1.407,-0.376,-1.605,-0.296,4.396,1.156,-0.351,-0.025,-0.0,-0.372
2023-07-13 08:00:00+00:00,18.606,999.545,0.0,63.133,281.833,2.571,586.219,169.653,681.117,324.795,-80.497,52.413,8279.0,16.586,-0.051,-0.005,-0.005,-1.298,-0.368,-1.748,-0.659,4.523,1.632,-0.351,-0.026,-0.0,-0.481
2023-07-13 09:00:00+00:00,19.487,999.703,0.0,56.372,266.302,3.539,590.938,351.391,317.655,352.225,-66.637,42.937,6594.0,17.539,-0.051,-0.005,-0.005,-0.291,-1.326,-1.606,-0.913,3.413,2.907,-0.349,-0.025,-0.0,-0.574
2023-07-13 10:00:00+00:00,19.98,999.785,0.0,51.665,280.096,2.625,408.749,367.359,40.425,380.142,-48.727,34.575,6029.667,13.704,-0.051,-0.005,-0.005,-0.329,-0.368,-1.337,-1.04,3.313,2.115,-0.352,-0.025,-0.0,-0.58
2023-07-13 11:00:00+00:00,19.657,1000.111,0.0,53.771,303.465,3.029,378.696,368.465,3.537,381.776,-24.474,28.644,4713.333,14.208,-0.051,-0.005,-0.005,-1.377,-0.337,-1.015,-0.638,3.683,1.837,-0.354,-0.025,-0.0,-0.831
2023-07-13 12:00:00+00:00,20.455,999.715,0.0,48.647,272.993,3.275,207.559,203.953,-0.542,389.103,5.41,26.99,2780.667,15.171,-0.051,-0.005,-0.005,-0.799,-0.368,-1.595,-0.797,4.208,1.836,-0.352,-0.025,-0.0,-0.629
2023-07-13 13:00:00+00:00,21.163,999.499,0.0,44.581,265.807,3.948,400.939,387.755,6.207,388.065,33.823,30.356,5344.0,16.303,-0.051,-0.005,-0.005,-0.291,-0.373,-1.85,-0.851,3.615,1.802,-0.351,-0.026,-0.0,-0.555
2023-07-13 14:00:00+00:00,22.672,999.147,0.0,39.709,270.446,2.667,803.767,314.555,604.635,342.649,55.626,37.349,10864.333,18.886,-0.052,-0.005,-0.005,-1.368,-0.96,-1.768,-0.831,4.77,2.419,-0.346,-0.026,-0.0,-0.635
2023-07-13 15:00:00+00:00,22.521,998.939,0.0,41.82,276.679,3.155,346.653,339.341,2.662,384.535,71.831,46.224,4709.667,16.569,-0.052,-0.005,-0.005,-1.099,-0.342,-1.412,-0.907,3.751,1.827,-0.351,-0.025,-0.0,-0.559
2023-07-13 16:00:00+00:00,22.762,998.831,0.0,41.242,271.887,3.959,431.612,302.282,222.503,363.693,84.752,55.905,4694.0,12.654,-0.051,-0.005,-0.005,-0.867,-0.379,-0.909,-0.561,2.766,1.436,-0.346,-0.025,-0.0,-0.442
2023-07-13 17:00:00+00:00,22.313,998.768,0.0,42.403,273.446,3.416,228.267,175.351,126.325,380.639,96.011,65.788,3185.0,7.146,-0.051,-0.005,-0.005,-0.191,-0.292,-0.793,-0.403,1.706,1.203,-0.351,-0.025,-0.0,-0.39
2023-07-13 18:00:00+00:00,21.911,998.636,0.0,45.184,275.34,2.577,115.638,96.388,75.274,361.349,106.623,75.482,1227.333,6.085,-0.051,-0.005,-0.005,-0.219,-0.287,-0.447,-0.132,1.341,0.906,-0.35,-0.025,-0.0,-0.349
2023-07-13 19:00:00+00:00,21.467,998.657,0.0,46.115,294.851,2.467,37.242,29.877,12.473,331.202,117.27,84.653,221.0,5.638,-0.051,-0.005,-0.005,-0.219,-0.282,-0.003,-0.02,0.853,0.728,-0.349,0.026,-0.0,-0.349
2023-07-13 20:00:00+00:00,20.336,998.878,0.0,50.881,312.862,1.679,-0.51,-0.787,-0.755,330.2,128.454,90.0,0.0,5.545,-0.05,-0.005,-0.005,-0.218,-0.272,-0.003,-0.02,0.818,0.718,-0.352,0.026,-0.0,-0.349
2023-07-13 21:00:00+00:00,19.513,999.073,0.0,53.995,338.007,1.757,-1.136,-1.377,-0.588,344.157,140.541,90.0,6.925888888888888,5.148,-0.05,-0.005,-0.005,-0.218,-0.258,-0.003,-0.116,0.816,0.809,-0.35,0.026,-0.0,-0.351
2023-07-13 22:00:00+00:00,18.931,999.042,0.0,56.139,347.803,1.5,-1.063,-1.263,-0.617,343.747,153.714,90.0,13.851777777777777,5.36,-0.05,-0.005,-0.005,-0.218,-0.324,-0.003,-0.067,0.821,0.818,-0.354,0.026,-0.0,-0.351
2023-07-13 23:00:00+00:00,18.603,998.599,0.0,58.611,41.877,1.071,-0.901,-1.089,-0.507,348.351,167.877,90.0,20.777666666666665,5.243,-0.05,-0.005,-0.005,-0.219,-0.221,-0.004,-0.068,0.824,0.723,-0.357,0.026,-0.0,-0.351
2023-07-14 00:00:00+00:00,18.115,998.195,0.0,60.252,36.465,1.322,-0.698,-0.873,-0.403,353.611,-177.411,90.0,27.703555555555557,5.037,-0.05,-0.005,-0.005,-0.218,-0.217,-0.003,-0.092,0.824,0.798,-0.359,-0.025,-0.0,-0.352
2023-07-14 01:00:00+00:00,18.193,997.727,0.0,61.166,78.507,1.336,-0.907,-1.095,-0.573,336.695,-162.819,90.0,34.629444444444445,5.222,-0.05,-0.005,-0.005,-0.219,-0.224,-0.004,-0.081,1.041,0.791,-0.574,-0.025,-0.0,-0.352
2023-07-14 02:00:00+00:00,17.506,997.14,0.0,63.352,133.972,1.999,-0.845,-1.043,-0.417,335.428,-148.963,90.0,41.55533333333333,5.27,-0.05,-0.005,-0.005,-0.219,-0.268,-0.003,-0.07,1.045,0.824,-0.577,-0.026,-0.0,-0.352
2023-07-14 03:00:00+00:00,16.873,996.847,0.0,65.637,134.469,2.021,-0.877,-1.069,-0.414,344.759,-136.167,90.0,48.481222222222215,5.337,-0.051,-0.005,-0.005,-0.219,-0.344,-0.004,-0.048,1.081,0.875,-0.579,-0.026,-0.0,-0.351
2023-07-14 04:00:00+00:00,16.697,996.389,0.0,67.456,129.085,2.508,8.035,7.869,0.029,368.749,-124.418,89.841,55.40711111111111,4.957,-0.051,-0.005,-0.005,-0.219,-0.223,-0.003,-0.111,1.082,0.69,-0.58,-0.025,-0.0,-0.22
2023-07-14 05:00:00+00:00,16.633,995.668,0.0,68.309,113.784,2.531,18.543,18.329,-0.081,370.976,-113.459,81.568,62.333,5.096,-0.05,-0.005,-0.005,-0.218,-0.221,-0.003,-0.122,1.04,0.7,-0.576,-0.025,-0.0,-0.219
2023-07-14 06:00:00+00:00,17.043,995.156,0.0,64.741,156.047,2.192,59.309,58.864,0.105,371.927,-102.875,72.183,652.667,13.149,-0.05,-0.005,-0.005,-1.376,-1.613,-0.003,-0.139,1.974,2.05,-0.359,-0.025,-0.0,-0.218
2023-07-14 07:00:00+00:00,18.213,994.755,0.0,59.479,160.329,2.563,208.948,202.475,10.239,367.575,-92.11,62.391,3072.667,10.167,-0.05,-0.005,-0.005,-1.087,-0.339,-0.003,-0.027,1.717,0.68,-0.352,-0.025,-0.0,-0.218
2023-07-14 08:00:00+00:00,20.628,994.021,0.0,50.427,160.831,3.184,499.637,370.604,202.277,366.1,-80.391,52.537,5963.667,8.35,-0.051,-0.005,-0.005,-0.311,-0.341,-0.003,-0.019,0.901,0.674,-0.353,-0.025,-0.0,-0.219
2023-07-14 09:00:00+00:00,22.262,993.419,0.0,43.853,177.689,4.033,713.226,127.351,800.152,333.639,-66.525,43.067,10664.0,8.696,-0.05,-0.005,-0.005,-0.901,-0.26,-0.003,-0.083,1.53,0.6,-0.349,-0.025,-0.0,-0.219
2023-07-14 10:00:00+00:00,23.549,992.594,0.0,40.033,181.625,3.341,820.376,111.016,860.699,338.081,-48.628,34.714,12283.0,9.579,-0.05,-0.005,-0.005,-0.335,-0.248,-0.003,-0.13,0.97,0.635,-0.353,-0.025,-0.0,-0.219
2023-07-14 11:00:00+00:00,24.989,991.531,0.0,35.845,198.98,3.795,693.414,366.091,360.297,363.109,-24.437,28.794,11940.0,8.898,-0.05,-0.005,-0.005,-1.088,-0.379,-0.003,-0.137,1.715,0.758,-0.349,-0.025,-0.0,-0.218
2023-07-14 12:00:00+00:00,25.81,990.493,0.0,35.509,199.374,3.745,787.04,308.289,524.27,361.799,5.329,27.136,10398.0,10.573,-0.05,-0.005,-0.005,-0.334,-0.456,-0.003,-0.094,0.968,0.898,-0.349,-0.025,-0.0,-0.336
2023-07-14 13:00:00+00:00,26.772,989.317,0.0,32.897,199.53,4.586,913.363,159.089,870.417,361.786,33.658,30.482,13760.333,10.588,-0.05,-0.005,-0.005,-0.737,-0.397,-0.003,-0.031,1.363,0.783,-0.348,-0.025,-0.0,-0.343
2023-07-14 14:00:00+00:00,28.147,988.418,0.0,28.515,193.38,4.891,783.115,162.337,773.059,365.199,55.447,37.454,12519.667,10.515,-0.05,-0.005,-0.005,-0.922,-0.247,-0.004,-0.137,1.529,0.755,-0.345,-0.025,-0.0,-0.344
2023-07-14 15:00:00+00:00,28.916,987.433,0.0,27.597,207.457,5.081,735.891,173.99,804.11,370.895,71.665,46.317,9383.333,13.158,-0.051,-0.005,-0.005,-1.535,-0.23,-0.004,-0.137,2.12,0.738,-0.348,-0.025,-0.0,-0.343
2023-07-14 16:00:00+00:00,29.2,986.817,0.0,27.109,214.2,5.422,395.812,184.63,367.251,374.214,84.601,55.992,5625.667,10.822,-0.05,-0.005,-0.005,-1.196,-0.451,-0.004,-0.076,1.786,0.881,-0.348,-0.025,-0.0,-0.345
2023-07-14 17:00:00+00:00,29.055,986.427,0.0,27.556,217.533,5.389,319.378,95.123,544.801,363.976,95.874,65.876,3452.333,9.298,-0.051,-0.005,-0.005,-0.71,-0.144,-0.003,-0.019,1.308,0.548,-0.354,-0.026,-0.0,-0.344
2023-07-14 18:00:00+00:00,28.961,986.24,0.0,30.454,210.405,4.466,162.292,61.091,396.274,368.104,106.497,75.574,1101.0,5.094,-0.05,-0.005,-0.005,-0.217,-0.14,-0.003,-0.019,0.833,0.575,-0.355,-0.025,-0.0,-0.344
2023-07-14 19:00:00+00:00,28.391,986.139,0.0,33.534,217.683,4.256,67.468,51.655,26.675,391.835,117.154,84.753,459.0,5.046,-0.05,-0.005,-0.005,-0.216,-0.137,-0.003,-0.02,0.813,0.528,-0.348,0.026,-0.0,-0.345
2023-07-14 20:00:00+00:00,27.533,986.437,0.0,35.153,230.031,5.543,-0.747,-0.968,-0.591,365.099,128.348,90.0,0.0,5.395,-0.05,-0.005,-0.005,-0.216,-0.141,-0.003,-0.064,0.811,0.574,-0.347,0.025,-0.0,-0.345
2023-07-14 21:00:00+00:00,26.253,986.548,0.0,36.497,232.881,5.008,-1.475,-1.679,-0.603,360.881,140.447,90.0,0.0,4.809,-0.051,-0.005,-0.005,-0.218,-0.167,-0.004,-0.1,0.814,0.632,-0.348,0.026,-0.001,-0.345
2023-07-14 22:00:00+00:00,24.886,986.348,0.0,39.996,221.381,3.674,-1.24,-1.453,-0.649,357.095,153.639,90.0,0.0,5.383,-0.052,-0.005,-0.005,-0.191,-0.163,-0.004,-0.082,0.466,0.612,-0.023,0.026,-0.0,-0.346
2023-07-14 23:00:00+00:00,23.392,986.499,0.0,44.661,238.797,3.183,-1.167,-1.443,-0.632,354.005,167.826,90.0,0.0,4.944,-0.051,-0.005,-0.005,-0.182,-0.165,-0.004,-0.056,0.456,0.588,-0.023,0.026,-0.0,-0.345
2023-07-15 00:00:00+00:00,22.276,986.494,0.0,54.727,250.609,3.094,-1.075,-1.307,-0.545,358.737,-177.433,90.0,0.0,4.858,-0.05,-0.005,-0.005,-0.18,-0.211,-0.004,-0.061,0.454,0.683,-0.023,-0.025,-0.0,-0.345
2023-07-15 01:00:00+00:00,21.441,986.757,0.0,62.987,247.939,3.846,-0.878,-1.095,-0.407,371.283,-162.812,90.0,0.0,4.693,-0.05,-0.005,-0.005,-0.18,-0.209,-0.003,-0.019,0.454,0.639,-0.023,-0.025,-0.0,-0.345
2023-07-15 02:00:00+00:00,20.93,986.199,0.0,68.893,251.403,3.641,-0.815,-1.031,-0.402,365.418,-148.93,90.0,0.0,4.71,-0.05,-0.005,-0.005,-0.18,-0.123,-0.004,-0.104,0.454,0.642,-0.023,-0.025,-0.0,-0.344
2023-07-15 03:00:00+00:00,20.861,986.393,0.0,73.267,241.536,4.002,-0.775,-0.941,-0.292,375.334,-136.114,90.0,0.0,5.115,-0.05,-0.005,-0.005,-0.18,-0.107,-0.003,-0.061,0.49,0.588,-0.023,-0.025,-0.0,-0.345
2023-07-15 04:00:00+00:00,20.453,986.535,0.0,74.775,234.537,4.696,0.824,0.678,-0.136,395.697,-124.349,89.89,0.0,4.981,-0.05,-0.005,-0.005,-0.18,-0.107,-0.004,-0.051,0.49,0.577,-0.023,-0.025,-0.0,-0.344
2023-07-15 05:00:00+00:00,19.653,985.932,0.0,79.386,255.997,3.683,24.017,23.592,-0.681,389.351,-113.377,81.701,177.333,4.799,-0.05,-0.005,-0.005,-0.181,-0.107,-0.004,-0.084,0.454,0.611,-0.023,-0.025,-0.0,-0.345
2023-07-15 06:00:00+00:00,19.222,986.929,0.0,77.379,248.527,3.998,65.049,64.381,0.129,392.321,-102.782,72.311,841.333,4.685,-0.05,-0.005,-0.005,-0.181,-0.108,-0.004,-0.019,0.0,0.0,-0.023,-0.025,-0.0,-0.345
2023-07-15 07:00:00+00:00,19.351,987.099,0.0,70.499,246.881,4.922,111.436,110.023,0.101,389.507,-92.007,62.518,1388.0,5.028,-0.05,-0.005,-0.005,-0.182,-0.108,-0.004,-0.063,0.0,0.0,-0.023,-0.025,-0.0,-0.345
2023-07-15 08:00:00+00:00,19.859,987.605,0.0,68.477,238.762,3.691,238.241,217.973,29.275,366.278,-80.278,52.665,4162.0,4.614,-0.05,-0.005,-0.005,-0.18,-0.107,-0.004,-0.051,0.0,0.0,-0.023,-0.025,-0.0,-0.345
2023-07-15 09:00:00+00:00,20.625,987.667,0.0,65.072,236.725,4.661,145.32,142.478,0.629,397.677,-66.407,43.201,2049.333,4.835,-0.05,-0.005,-0.005,-0.179,-0.107,-0.004,-0.132,0.0,0.0,-0.023,-0.025,-0.0,-0.345
2023-07-15 10:00:00+00:00,21.198,987.928,0.0,63.491,224.965,5.941,628.514,455.833,196.241,383.023,-48.522,34.858,8531.333,5.942,-0.05,-0.005,-0.005,-0.182,-0.108,-0.004,-0.146,0.0,0.0,-0.023,-0.025,-0.0,-0.348
2023-07-15 11:00:00+00:00,21.871,987.468,0.0,60.894,222.471,4.759,573.442,474.225,100.734,393.774,-24.393,28.949,6889.333,4.699,-0.051,-0.005,-0.005,-0.183,-0.108,-0.004,-0.068,0.0,0.0,-0.023,-0.025,-0.0,-0.346
2023-07-15 12:00:00+00:00,22.503,987.362,0.0,58.393,221.013,5.96,376.32,366.886,2.959,401.357,5.253,27.289,5317.333,4.742,-0.051,-0.005,-0.005,-0.182,-0.108,-0.004,-0.124,0.0,0.0,-0.023,-0.025,-0.0,-0.346
2023-07-15 13:00:00+00:00,21.214,987.625,0.027,66.859,258.672,7.307,110.31,106.477,-1.585,407.079,33.494,30.615,1553.333,4.892,-0.051,-0.005,-0.005,-0.182,-0.108,-0.004,-0.129,0.0,0.0,-0.023,-0.025,-0.0,-0.345
2023-07-15 14:00:00+00:00,21.369,987.556,0.0,72.616,216.984,4.651,837.635,346.565,606.437,364.523,55.265,37.566,9654.667,5.402,-0.051,-0.005,-0.005,-0.183,-0.109,-0.004,-0.116,0.0,0.0,-0.023,-0.026,-0.0,-0.341
2023-07-15 15:00:00+00:00,22.727,987.547,0.0,59.648,218.437,5.157,445.347,264.504,254.232,371.489,71.494,46.415,6386.667,4.488,-0.051,-0.005,-0.005,-0.183,-0.109,-0.004,-0.019,0.0,0.0,-0.023,-0.025,-0.0,-0.343
2023-07-15 16:00:00+00:00,22.619,987.531,0.0,58.859,212.272,5.378,224.282,166.403,96.29,381.435,84.447,56.085,2173.0,5.559,-0.051,-0.005,-0.005,-0.182,-0.108,-0.004,-0.084,0.0,0.0,-0.023,-0.025,-0.0,-0.34
2023-07-15 17:00:00+00:00,22.727,987.725,0.0,57.527,223.912,4.973,262.02,200.101,144.43,371.435,95.734,65.969,2672.0,5.155,-0.051,-0.005,-0.005,-0.182,-0.108,-0.004,-0.049,0.0,0.0,-0.023,-0.025,-0.0,-0.338
2023-07-15 18:00:00+00:00,23.229,988.166,0.0,36.881,254.196,7.471,232.379,99.419,526.304,335.952,106.369,75.671,1866.667,4.581,-0.05,-0.005,-0.005,-0.181,-0.107,-0.004,-0.079,0.0,0.0,-0.023,-0.025,-0.0,-0.338
2023-07-15 19:00:00+00:00,22.234,989.157,0.0,38.45,265.707,5.403,47.681,30.06,17.352,328.147,117.036,84.86,231.333,4.538,-0.051,-0.005,-0.005,-0.181,-0.108,-0.004,-0.019,0.0,0.0,-0.023,-0.025,-0.0,-0.339
2023-07-15 20:00:00+00:00,20.345,990.298,0.0,41.997,256.205,4.747,-0.625,-0.886,-0.679,317.336,128.241,90.0,0.0,4.631,-0.05,-0.005,-0.005,-0.181,-0.108,-0.004,-0.019,0.0,0.0,-0.023,-0.025,-0.0,-0.339
2023-07-15 21:00:00+00:00,19.113,991.329,0.0,46.555,256.161,4.461,-1.363,-1.607,-0.695,313.009,140.354,90.0,0.0,4.656,-0.051,-0.005,-0.005,-0.183,-0.109,-0.004,-0.082,0.0,0.0,-0.023,-0.025,-0.0,-0.326
2023-07-15 22:00:00+00:00,18.225,992.137,0.0,49.277,254.383,4.313,-1.338,-1.555,-0.62,310.992,153.563,90.0,0.0,4.669,-0.051,-0.005,-0.005,-0.183,-0.109,-0.003,-0.05,0.0,0.0,-0.023,-0.025,-0.0,-0.338
2023-07-15 23:00:00+00:00,17.447,992.945,0.0,54.23,250.741,4.119,-1.295,-1.53,-0.614,309.533,167.775,90.0,0.0,4.284,-0.051,-0.005,-0.005,-0.184,-0.109,-0.004,-0.039,0.0,0.0,-0.023,-0.026,-0.0,-0.343
2023-07-16 00:00:00+00:00,16.488,993.208,0.0,60.897,246.519,4.065,-1.231,-1.492,-0.616,306.248,-177.454,90.0,0.0,4.56,-0.05,-0.005,-0.005,-0.181,-0.108,-0.003,-0.019,0.0,0.0,-0.023,-0.025,-0.0,-0.31
